proper_star_name	parsecs_from_earth	light_years_from_earth	constellation_full_name	apparent_magnitude
	106.383	346.97453748	Andromeda	8.01
	124.8439	407.18587048399996	Tucana	6.83
	757.5758	2470.8789262479995	Phoenix	9.06
	289.8551	945.3797999559999	Phoenix	8.79
	124.8439	407.18587048399996	Andromeda	7.44
	183.4862	598.451250472		6.43
	78.3699	255.60813104399998	Cetus	5.93
	242.7184	791.640624704		8.85
	227.7904	742.9520570239999	Pegasus	9.86
	198.0198	645.853458888	Cetus	8.55
	168.0672	548.161256832	Andromeda	7.66
	48.8998	159.48963168799997	Cassiopeia	7.82
	87.6424	285.850946144		9.08
	193.0502	629.6448103119999	Phoenix	10.1
	247.5248	807.3169866879999	Phoenix	8.21
	108.6957	354.51754729199996	Cetus	8.85
	507.6142	1655.6141701519998		7.79
	265.9574	867.4360175439999	Cetus	7.58
	85.9845	280.44360581999996	Cetus	7.85
	102.459	334.17617604		7.18
	207.9002	678.078976312	Andromeda	7.54
	209.6436	683.7651800159999	Phoenix	9.72
	125.7862	410.25923847199994	Andromeda	7.12
	173.6111	566.243019316	Sculptor	9.77
	215.5172	702.922278832	Phoenix	8.84
	94.9668	309.739916208	Sculptor	5.67
	109.4092	356.844670352	Cassiopeia	8.15
	236.9668	772.881436208	Sculptor	9.61
	263.1579	858.3052803239999		8.19
	200.8032	654.931684992	Andromeda	7.27
	326.7974	1065.869327944	Cepheus	8.51
	393.7008	1284.078781248	Tucana	8.36
	195.3125	637.0234375	Sculptor	10.0
	315.4574	1028.883237544	Tucana	8.74
	279.3296	911.0502501760001		6.18
	116.0093	378.37129250799995	Phoenix	10.26
	255.102	832.03047912	Phoenix	10.16
	259.7403	847.158572868	Andromeda	8.31
	253.8071	827.8070850759999	Andromeda	8.58
	27.4424	89.50503414399999	Cetus	7.04
	502.5126	1638.974995656	Andromeda	8.81
	98.4252	321.019695312	Cetus	5.99
	161.0306	525.2109637359999	Sculptor	8.22
	113.2503	369.37264846799997	Phoenix	9.86
	270.2703	881.502799668		8.0
	93.2836	304.250058416	Pegasus	9.4
	236.9668	772.881436208	Cetus	9.1
Alpheratz	29.7442	97.01249295199999	Andromeda	2.07
	549.4505	1792.06577278	Cassiopeia	8.11
	800.0	2609.248	Phoenix	8.89
	416.6667	1358.9834420519999	Phoenix	9.43
	39.0778	127.454589368		7.59
	452.4887	1475.8190443719998	Andromeda	8.72
	303.9514	991.3557281839999	Phoenix	9.86
	502.5126	1638.974995656	Phoenix	9.23
	213.6752	696.9144853119999	Sculptor	9.5
	21.7486	70.934363816	Pegasus	10.73
	123.1527	401.66992021199997	Cetus	7.59
	85.5432	279.004279392	Andromeda	7.41
	90.4977	295.16367841199997	Tucana	9.26
	76.864	250.69654784	Cassiopeia	7.78
	862.069	2811.68976764	Cetus	7.76
	106.383	346.97453748	Pegasus	8.94
	284.9003	929.219422468		8.95
	369.0037	1203.5277077719998	Cassiopeia	6.41
	578.0347	1885.294856132	Cetus	6.11
	134.5895	438.9717296199999	Cassiopeia	7.76
	277.7778	905.988961368	Tucana	7.38
	32.4465	105.82620654	Andromeda	6.21
	172.117	561.3699225199999		7.05
	175.7469	573.209059164	Cepheus	7.44
	197.6285	644.57721046	Phoenix	8.5
	255.102	832.03047912	Pegasus	7.84
	100000.0	326156.0		11.01
	165.5629	539.9933321240001	Sculptor	7.88
	347.2222	1132.486038632	Tucana	9.1
	143.2665	467.27228574	Sculptor	8.65
	57.1102	186.26834391199998	Cepheus	8.41
	138.3126	451.114843656	Phoenix	7.81
	84.8176	276.63769145599997		7.43
	297.619	970.70222564	Cetus	8.76
	176.9912	577.267418272	Andromeda	7.58
	236.4066	771.0543102959999	Tucana	9.55
	255.102	832.03047912	Andromeda	6.82
	840.3361	2740.806610316	Sculptor	10.24
	138.5042	451.73975855199996	Pegasus	6.24
	502.5126	1638.974995656		7.31
	281.6901	918.7491625559999	Phoenix	10.52
	800.0	2609.248	Sculptor	9.27
	254.4529	829.9134005239999	Cetus	7.13
	100000.0	326156.0	Sculptor	9.14
	80.2568	261.762368608		8.48
	30.2847	98.775366132	Cassiopeia	8.57
	135.318	441.34777608	Cetus	7.21
	100000.0	326156.0	Andromeda	9.05
	60.1323	196.12510438799998	Phoenix	7.72
	125.1564	408.205107984	Cassiopeia	8.03
	110.8647	361.59187093199995	Pegasus	6.47
	87.4126	285.10143965599997	Pegasus	5.57
	128.3697	418.685478732	Phoenix	6.32
	141.6431	461.977469236	Sculptor	7.78
	42.4809	138.554004204	Pegasus	11.65
	90.1713	294.099105228		8.58
	293.2551	956.469103956	Cetus	10.37
	200.4008	653.619233248	Pegasus	9.23
	125.9446	410.77586957599993	Tucana	9.2
	59.312	193.44964671999998	Andromeda	6.93
	23.4467	76.47281885199999	Sculptor	11.73
	280.112	913.60209472	Sculptor	9.32
	105.7082	344.773636792	Pegasus	7.11
	621.118	2025.81362408	Sculptor	9.79
	355.8719	1160.697554164	Phoenix	8.21
	100000.0	326156.0	Phoenix	8.42
	448.4305	1462.5829815799998	Phoenix	7.05
	129.7017	423.0298766519999	Sculptor	9.26
Caph	16.7842	54.74267535199999	Cassiopeia	2.28
	245.098	799.40183288	Andromeda	8.77
	172.4138	562.337953528	Pegasus	9.25
	210.9705	688.0929439799999	Sculptor	9.3
	91.5751	298.677683156	Andromeda	10.63
	177.305	578.2908957999999	Andromeda	9.9
	155.0388	505.668348528		9.89
	57.6701	188.094491356	Andromeda	9.33
	51.4139	167.68951968399998	Pegasus	7.78
	54.5554	177.93571042399998	Cassiopeia	7.02
	186.2197	607.366724732	Sculptor	11.26
	442.4779	1443.1682195239998	Tucana	8.89
	142.4501	464.60954815599996	Phoenix	9.6
	51.573	168.20843388	Pegasus	7.07
	105.4852	344.046308912	Cepheus	6.01
	77.4593	252.63815450799999	Sculptor	5.42
	79.0514	257.830884184	Phoenix	9.11
	100000.0	326156.0	Cassiopeia	8.24
	219.2982	715.254237192	Pegasus	8.97
	44.2087	144.189327572	Phoenix	3.88
	140.647	458.7286293199999		8.59
	212.766	693.94907496	Andromeda	7.17
	68.1199	222.177141044	Pegasus	7.94
	231.4815	754.99080114		7.27
	632.9114	2064.2785057839997	Cetus	9.59
	497.5124	1622.666543344	Cetus	7.94
	59.1017	192.763740652	Sculptor	8.52
	152.6718	497.9482360079999	Pegasus	7.59
	380.2281	1240.1367618359998	Phoenix	9.17
	207.4689	676.6722654839999	Tucana	8.08
	425.5319	1387.897823764	Phoenix	9.8
	105.7082	344.773636792	Cetus	8.92
	243.309	793.56690204	Phoenix	9.91
	212.3142	692.475502152	Cassiopeia	9.42
	371.7472	1212.475797632	Pegasus	8.84
	751.8797	2452.3007543319995	Cassiopeia	10.15
	279.3296	911.0502501760001	Phoenix	8.37
	100000.0	326156.0	Sculptor	9.33
	100000.0	326156.0	Cassiopeia	9.35
	230.9469	753.247171164	Tucana	7.4
	163.1321	532.0651320759999	Sculptor	8.35
	40.5515	132.26115033999997	Sculptor	9.53
	137.5516	448.63279649599997		9.59
	943.3962	3076.943310072	Andromeda	10.05
	76.9231	250.889306036	Phoenix	8.57
	136.2398	444.354282088	Pegasus	8.48
	87.9507	286.85648509199996	Cetus	8.43
	303.0303	988.351505268	Cassiopeia	8.45
	55.3097	180.395905132	Sculptor	8.84
	469.4836	1531.248930416	Cassiopeia	11.18
	76.2777	248.78429521199996		8.64
	158.7302	517.708071112		8.42
	132.2751	431.423175156	Tucana	6.34
	358.4229	1169.017793724	Cassiopeia	7.93
	214.5923	699.9056619879999		8.36
	53.6481	174.97649703599998	Phoenix	8.32
	100000.0	326156.0		7.77
	374.5318	1221.5579376079997		6.84
	116.0093	378.37129250799995		8.78
	255.7545	834.15864702	Phoenix	7.19
	735.2941	2398.205824796		8.5
	125.3133	408.71684674799997		8.82
	134.0483	437.206573348	Andromeda	9.04
	206.1856	672.4867055359999	Tucana	7.93
	174.5201	569.207777356	Sculptor	7.66
	100000.0	326156.0	Sculptor	10.07
	395.2569	1289.1540947639999	Andromeda	9.03
	93.633	305.38964747999995		5.54
	78.064	254.61041983999996		5.29
	110.4972	360.393247632	Tucana	8.13
	149.7006	488.257488936	Andromeda	7.51
	462.963	1509.98160228		9.08
	83.0565	270.89375814	Cetus	7.1
	91.3242	297.859357752		7.88
	523.5602	1707.6230059119998	Cepheus	9.4
	320.5128	1045.371727968	Andromeda	9.06
	138.1215	450.49155953999997	Cepheus	8.38
	74.6826	243.58178085599997	Andromeda	10.65
	549.4505	1792.06577278	Pegasus	7.77
	237.5297	774.717368332	Cassiopeia	8.5
	555.5556	1811.977922736	Andromeda	8.61
	131.9261	430.28489071599995	Sculptor	10.05
	313.4796	1022.4325241759999	Andromeda	8.71
	171.2329	558.4863773239999	Cetus	9.37
	276.2431	900.9834452360001		6.97
	155.521	507.24107275999995	Phoenix	8.56
	100000.0	326156.0	Sculptor	9.34
	206.6116	673.876130096	Cetus	9.47
	187.6173	611.925080988	Cassiopeia	8.11
	411.5226	1342.205651256	Pegasus	8.91
	100000.0	326156.0	Cassiopeia	7.83
	483.0918	1575.6328912079998	Cassiopeia	8.95
	497.5124	1622.666543344	Cassiopeia	7.2
	181.1594	590.8622526639999	Tucana	9.37
	58.309	190.17830203999998		5.84
	377.3585	1230.7773892599998	Andromeda	5.01
	227.7904	742.9520570239999	Cetus	9.81
	274.7253	896.033049468	Pegasus	9.27
	142.8571	465.937003076	Phoenix	9.5
	171.2329	558.4863773239999	Phoenix	9.32
	79.4281	259.059513836	Cetus	8.92
	103.4126	337.28639965599996	Cetus	8.38
	106.2699	346.605655044	Cassiopeia	7.74
	325.7329	1062.397397324		8.6
	100000.0	326156.0	Sculptor	9.49
	158.2278	516.069463368	Cetus	8.35
	364.9635	1190.3503530599999	Pegasus	7.11
	327.8689	1069.364089484	Tucana	9.87
	194.1748	633.312760688	Pegasus	8.98
	448.4305	1462.5829815799998	Cassiopeia	7.75
	77.8816	254.015511296	Pegasus	8.24
	179.5332	585.558303792	Cassiopeia	6.74
	305.8104	997.418968224	Andromeda	6.83
	163.9344	534.681881664	Cassiopeia	7.7
	549.4505	1792.06577278	Cassiopeia	6.7
	288.1844	939.9307116639999	Phoenix	8.67
	66.6667	217.437442052	Phoenix	9.94
	155.2795	506.45340602	Tucana	8.73
	100000.0	326156.0	Pegasus	9.63
	70.4225	229.6872091	Tucana	6.66
	185.5288	605.1133129279999	Cassiopeia	8.29
	65.7462	214.435176072		8.47
	340.1361	1109.374298316		8.16
	126.2626	411.813045656	Pegasus	8.97
	56.243	183.43991907999998		7.51
	236.4066	771.0543102959999	Cassiopeia	8.97
	181.1594	590.8622526639999	Phoenix	8.55
	75.0188	244.678317328	Cetus	5.84
	432.9004	1411.9306286239998	Cassiopeia	7.85
	102.6694	334.86240826399995	Sculptor	8.68
	222.7171	726.4051846759999	Cassiopeia	8.05
	591.716	1929.9172369599999	Cassiopeia	8.27
	264.5503	862.8466764679999	Cetus	7.68
	110.4972	360.393247632	Tucana	9.4
	97.8474	319.13516594399994	Andromeda	7.77
	166.113	541.78751628	Sculptor	6.89
	800.0	2609.248	Andromeda	7.55
	174.5201	569.207777356	Phoenix	8.27
	277.0083	903.479190948	Cassiopeia	8.16
	315.4574	1028.883237544	Cassiopeia	8.07
	210.084	685.20157104	Andromeda	7.91
	100000.0	326156.0	Cetus	7.71
	151.9757	495.67786409199994	Sculptor	10.16
	62.9327	205.25877701199997	Andromeda	8.41
	100000.0	326156.0	Phoenix	8.88
	353.3569	1152.494730764	Cassiopeia	9.64
	224.7191	732.9348277959999		7.93
	289.0173	942.6472649879998	Cetus	7.78
	229.3578	748.0642261679999	Cassiopeia	8.9
	82.0345	267.56044382	Andromeda	8.55
	130.039	424.1300008399999	Pegasus	9.15
	25.5428	83.309374768		10.86
	42.9923	140.221965988		11.55
	925.9259	3019.9628784039996	Cetus	9.08
	238.0952	776.5617805119999		7.44
	100000.0	326156.0	Andromeda	10.35
	310.559	1012.90681204	Cassiopeia	6.68
	174.5201	569.207777356		8.85
	116.144	378.81062464	Cetus	8.9
	121.2121	395.340536876	Cassiopeia	8.24
	202.0202	658.9010035119999		6.74
	298.5075	973.6001216999999		10.75
	235.2941	767.4258247959999		8.44
	199.2032	649.713188992		7.69
	18.7477	61.146748411999994	Cetus	4.89
	100000.0	326156.0	Cetus	11.8
	280.8989	916.168616284	Sculptor	8.88
	267.3797	872.074934332	Phoenix	7.7
	61.237	199.72814972	Sculptor	8.6
	305.8104	997.418968224	Sculptor	8.44
	28.082	91.59112791999999	Cassiopeia	9.5
	100000.0	326156.0	Cassiopeia	9.03
	164.4737	536.440840972	Cepheus	7.15
	34.1997	111.544373532	Andromeda	7.95
	55.2181	180.097146236	Andromeda	8.23
	149.0313	486.07452682799993	Cetus	9.81
	97.8474	319.13516594399994	Cetus	8.48
	495.0495	1614.63364722	Andromeda	9.33
	50.0501	163.241404156	Phoenix	8.97
	401.6064	1309.863369984		8.08
	746.2687	2434.0001411719995	Andromeda	7.47
	223.2143	728.0268323079999	Phoenix	8.34
	179.5332	585.558303792	Sculptor	7.75
	58.3431	190.28952123599998	Tucana	8.34
	243.309	793.56690204	Sculptor	5.41
	129.199	421.39029044		7.56
	160.5136	523.524737216	Cetus	6.93
	232.0186	756.7425850159999		10.03
	190.4762	621.249554872	Andromeda	8.69
	37.9219	123.684552164	Phoenix	9.04
	270.2703	881.502799668		8.32
	112.2334	366.055968104	Cetus	7.85
	165.8375	540.8889565		7.21
	331.1258	1079.9866642480001	Cetus	8.98
	100000.0	326156.0	Cassiopeia	7.09
	110.8647	361.59187093199995	Tucana	8.85
	787.4016	2568.157562496	Cassiopeia	9.21
	46.9263	153.052943028		8.61
	179.2115	584.5090599399999	Phoenix	7.91
	598.8024	1953.029955744	Cassiopeia	7.47
	216.4502	705.9653143119999	Andromeda	8.65
	122.2494	398.72375306399994	Cetus	8.53
	33.7041	109.92794439599999	Sculptor	9.92
	354.6099	1156.5814654439998	Cassiopeia	8.09
	21.2766	69.39490749599999	Sculptor	5.24
	100000.0	326156.0	Cassiopeia	7.06
	90.0901	293.834266556	Andromeda	8.45
	89.5255	291.99278977999995	Sculptor	8.73
	138.1215	450.49155953999997		7.45
	59.8444	195.186101264	Cetus	9.02
	80.5153	262.60548186799997	Andromeda	7.51
	255.102	832.03047912	Cassiopeia	7.32
	251.8892	821.5517391519999	Phoenix	8.17
	226.2443	737.909359108	Cassiopeia	9.45
	110.742	361.19167752	Cetus	9.72
	84.674	276.16933144	Sculptor	9.34
	228.3105	744.6483943799999	Cetus	8.75
	206.6116	673.876130096	Sculptor	9.32
	81.1688	264.736911328	Cetus	7.91
	337.8378	1101.878254968		7.49
	118.9061	387.81937951599997	Phoenix	6.53
	202.0202	658.9010035119999	Andromeda	6.18
	456.621	1489.2967887599998		8.69
	154.7988	504.885574128	Andromeda	6.58
	495.0495	1614.63364722	Phoenix	7.8
	103.3058	336.938065048	Andromeda	7.19
	331.1258	1079.9866642480001	Andromeda	8.17
	194.5525	634.5446519	Cetus	6.56
	26.3644	85.98907246399999	Andromeda	8.73
	59.3824	193.679260544	Tucana	7.62
	95.7854	312.40982922399996	Cetus	8.66
	100000.0	326156.0	Phoenix	8.68
	252.5253	823.6264174679999	Andromeda	8.2
	282.4859	921.344712004	Cetus	8.96
	153.3742	500.239155752	Andromeda	7.36
	119.9041	391.07441639599995	Cassiopeia	6.87
	462.963	1509.98160228	Andromeda	7.6
	190.8397	622.435131932	Cetus	5.29
	267.3797	872.074934332	Andromeda	9.12
	107.9914	352.220430584	Sculptor	8.25
	94.9668	309.739916208	Andromeda	7.43
	338.9831	1105.6137196359998	Cetus	8.88
	100000.0	326156.0	Andromeda	7.95
	689.6552	2249.351814112	Pegasus	7.69
	255.102	832.03047912	Phoenix	8.94
	108.5776	354.132357056	Phoenix	10.58
	124.533	406.17185148	Phoenix	10.05
	531.9149	1734.8723612439999	Cetus	8.88
	163.1321	532.0651320759999	Tucana	9.0
	251.2563	819.487497828	Andromeda	8.24
	53.8213	175.541399228	Pegasus	8.18
	295.858	964.9586184799999	Phoenix	9.91
	568.1818	1853.1590316079996	Andromeda	8.88
	41.0172	133.780058832	Pegasus	8.44
	63.8978	208.40650856799996	Cetus	8.73
	167.5042	546.324998552	Sculptor	9.12
	184.8429	602.8762089239999	Phoenix	9.23
	48.2393	157.335371308	Sculptor	8.66
	214.1328	698.4069751679999	Andromeda	8.88
	174.8252	570.2028793119999	Cetus	8.14
	27.9408	91.130595648	Pegasus	11.67
	877.193	2861.0176010799996	Andromeda	7.44
	549.4505	1792.06577278		7.22
	140.8451	459.37474435599995	Andromeda	6.5
	286.533	934.54457148	Sculptor	10.07
	168.9189	550.939127484	Andromeda	7.01
	247.5248	807.3169866879999	Cetus	8.15
	70.6714	230.499011384	Sculptor	7.95
	751.8797	2452.3007543319995	Andromeda	8.18
	192.3077	627.223102012		10.72
	125.7862	410.25923847199994	Tucana	9.56
	294.9853	962.112255068	Tucana	8.51
	199.6008	651.0099852479999		7.22
	163.6661	533.806805116	Phoenix	7.53
	111.2347	362.798648132	Pegasus	9.27
	200.0	652.312	Cassiopeia	10.78
	58.9275	192.1955769		9.85
	460.8295	1503.02306402	Cassiopeia	7.34
	240.3846	784.028795976	Andromeda	9.55
	367.6471	1199.103075476	Andromeda	8.19
	54.4959	177.74164760399998	Andromeda	6.63
	294.9853	962.112255068	Pegasus	8.63
	109.6491	357.627118596	Sculptor	8.8
	156.25	509.61875	Phoenix	9.86
	555.5556	1811.977922736	Andromeda	6.71
	20.1898	65.850244088	Tucana	7.22
	704.2254	2296.873395624	Cetus	8.49
	347.2222	1132.486038632		7.37
	243.309	793.56690204	Cetus	10.51
	324.6753	1058.9479714679999	Andromeda	8.84
	100000.0	326156.0	Cassiopeia	10.54
	387.5969	1264.170545164	Andromeda	8.39
	133.8688	436.62112332799995		8.19
	100000.0	326156.0	Cassiopeia	7.94
	153.3742	500.239155752		8.62
	100000.0	326156.0	Cepheus	10.59
	549.4505	1792.06577278	Cassiopeia	7.8
	110.011	358.80747715999996	Cassiopeia	7.17
	39.8406	129.942507336	Phoenix	10.74
	132.626	432.56765656	Sculptor	10.1
	203.252	662.91859312	Cetus	6.66
	208.3333	679.491557948	Cetus	9.94
	195.3125	637.0234375	Andromeda	7.69
	209.6436	683.7651800159999	Andromeda	7.62
	100000.0	326156.0		11.44
	94.4287	307.984870772	Pegasus	8.75
	148.1481	483.19391703599996	Cetus	7.58
	117.5088	383.262001728	Cepheus	9.02
	279.3296	911.0502501760001	Cetus	9.03
	41.4079	135.05435032399998	Pegasus	10.41
	129.5337	422.481934572	Pegasus	6.52
	100000.0	326156.0	Sculptor	8.17
	65.445	213.45279419999997	Phoenix	7.57
	310.559	1012.90681204		10.01
	164.4737	536.440840972	Sculptor	10.68
	302.1148	985.365547088	Pegasus	8.39
	943.3962	3076.943310072		8.05
	120.048	391.54375488	Cassiopeia	6.63
	272.4796	888.708564176	Pegasus	9.17
	278.5515	908.5124303399998	Cetus	7.55
	238.6635	778.41532506	Sculptor	7.21
Algenib	120.048	391.54375488	Pegasus	2.83
	20.0361	65.348942316	Cepheus	12.49
	222.7171	726.4051846759999	Sculptor	7.44
	254.4529	829.9134005239999	Pegasus	8.83
	87.4891	285.35094899599994	Cetus	7.98
	89.4454	291.731538824	Cetus	7.45
	94.518	308.27612808		7.72
	298.5075	973.6001216999999		5.78
	223.2143	728.0268323079999	Cassiopeia	7.32
	131.406	428.58855336	Andromeda	6.24
	370.3704	1207.985281824	Cassiopeia	10.24
	35.5114	115.822561784	Pegasus	9.86
	331.1258	1079.9866642480001	Andromeda	8.72
	423.7288	1382.0169049279998	Cepheus	10.88
	427.3504	1393.8289706239998	Tucana	8.44
	100000.0	326156.0		10.68
	28.1849	91.92674244399998	Sculptor	10.77
	202.0202	658.9010035119999	Tucana	8.84
	34.638	112.97391527999999	Phoenix	9.05
	34.904	113.84149024	Andromeda	5.71
	285.7143	931.8743323079999		9.58
	561.7978	1832.337232568	Sculptor	8.58
	216.9197	707.496616732	Andromeda	8.2
	146.8429	478.9369289239999	Andromeda	7.98
	526.3158	1716.6105606479998	Tucana	9.22
	19.5886	63.88939421599999	Cepheus	11.14
	215.5172	702.922278832	Andromeda	7.26
	93.8086	305.962377416	Sculptor	10.96
	212.766	693.94907496		8.65
	396.8254	1294.269851624	Sculptor	5.94
	621.118	2025.81362408	Phoenix	8.99
	228.3105	744.6483943799999	Pegasus	8.08
	265.252	865.13531312	Sculptor	6.14
	303.0303	988.351505268	Cassiopeia	8.59
	105.5966	344.409646696	Phoenix	6.97
	156.7398	511.21626208799995	Cetus	6.86
	65.4022	213.31319943199998		7.41
	100000.0	326156.0	Cassiopeia	8.73
	101.4199	330.78708904399997	Cassiopeia	8.07
	387.5969	1264.170545164	Phoenix	8.54
	251.8892	821.5517391519999		6.79
	108.4599	353.748471444	Pegasus	8.96
	675.6757	2203.756836092	Pegasus	9.08
	100000.0	326156.0	Andromeda	9.48
	100000.0	326156.0	Andromeda	8.9
	146.4129	477.53445812399997	Phoenix	9.09
	44.405	144.8295718		8.76
	68.0272	221.87479443199996	Phoenix	7.15
	316.4557	1032.1392528919998	Cetus	7.39
	97.561	318.20105516	Phoenix	8.93
	100000.0	326156.0	Cetus	8.74
	387.5969	1264.170545164	Cassiopeia	6.91
	42.6439	139.085638484	Cetus	9.42
	224.2152	731.291327712		7.41
	141.844	462.63271663999996		9.22
	735.2941	2398.205824796	Andromeda	8.79
	103.1992	336.590382752	Andromeda	6.22
	273.224	891.1364694399999	Cepheus	7.17
	168.6341	550.0102351959999	Andromeda	8.4
	452.4887	1475.8190443719998		8.6
	355.8719	1160.697554164		6.97
	120.919	394.38457364	Phoenix	10.11
	42.5532	138.78981499199998	Cetus	8.36
	454.5455	1482.52742098		9.23
	689.6552	2249.351814112	Cepheus	8.25
	348.4321	1136.4322000759998	Cassiopeia	7.7
	113.2503	369.37264846799997	Andromeda	7.0
	47.1476	153.77472625599998	Cetus	7.32
	259.7403	847.158572868	Pegasus	8.6
	203.666	664.2688789599999	Sculptor	10.25
	75.0188	244.678317328	Andromeda	8.08
	297.619	970.70222564	Sculptor	7.84
	284.0909	926.5795158039998	Cassiopeia	7.7
	45.208	147.44860447999997	Phoenix	6.66
	266.6667	869.749442052	Cetus	7.99
	252.5253	823.6264174679999	Tucana	8.2
	266.6667	869.749442052	Cassiopeia	7.84
	50.8906	165.982745336	Sculptor	7.42
	609.7561	1988.7561055159997		10.2
	396.8254	1294.269851624	Tucana	6.63
	55.4939	180.99668448399999	Cetus	6.89
	48.7329	158.945277324	Cassiopeia	8.51
	301.2048	982.3975274879998		9.0
	101.9368	332.472989408	Sculptor	9.42
	348.4321	1136.4322000759998	Cepheus	7.72
	120.048	391.54375488	Andromeda	8.17
	206.1856	672.4867055359999		7.19
	123.7624	403.65849334399996	Sculptor	8.93
	253.8071	827.8070850759999	Phoenix	8.08
	90.009	293.56975403999996	Pegasus	8.23
	359.7122	1173.222923032	Cassiopeia	8.31
	178.5714	582.421335384	Cetus	5.13
	306.7485	1000.4786376599999	Phoenix	10.17
	961.5385	3136.11551006	Cetus	9.54
	74.7943	243.946097108	Cetus	6.95
	100000.0	326156.0	Cassiopeia	9.17
	305.8104	997.418968224	Cetus	8.85
	199.6008	651.0099852479999	Andromeda	6.68
	100000.0	326156.0	Phoenix	8.77
	117.3709	382.812232604	Sculptor	9.49
	854.7009	2787.658267404	Cassiopeia	8.27
	112.8668	368.121840208	Pegasus	4.79
	79.9361	260.71638631599996		7.03
	100000.0	326156.0	Phoenix	8.69
	137.1742	447.401883752	Cetus	4.44
	398.4064	1299.426377984	Phoenix	8.9
	75.0188	244.678317328	Phoenix	9.18
	86.7303	282.87607726799996		9.1
	775.1938	2528.341090328	Sculptor	8.71
	123.9157	404.158490492	Cetus	6.63
	458.7156	1496.1284523359998	Cetus	7.92
	230.4147	751.511368932	Cassiopeia	8.1
	371.7472	1212.475797632		8.67
	877.193	2861.0176010799996	Cassiopeia	8.4
	245.098	799.40183288	Phoenix	7.13
	137.1742	447.401883752	Sculptor	11.83
	188.6792	615.388531552	Sculptor	10.22
	118.624	386.89929343999995	Cassiopeia	8.49
	88.8889	289.916480684	Cetus	6.82
	374.5318	1221.5579376079997	Sculptor	9.89
	76.9823	251.08239038799996	Sculptor	10.04
	133.5113	435.455115628	Andromeda	8.62
	190.4762	621.249554872		8.12
	120.919	394.38457364	Sculptor	8.01
	103.8422	338.687565832	Cetus	5.77
	203.666	664.2688789599999		6.64
	140.8451	459.37474435599995	Pegasus	6.25
	238.0952	776.5617805119999	Pegasus	7.06
	194.5525	634.5446519	Sculptor	6.17
	77.7605	253.62053637999998		6.02
	90.009	293.56975403999996		7.58
	332.2259	1083.574706404	Sculptor	8.1
	143.472	467.94253632		8.41
	398.4064	1299.426377984	Cassiopeia	8.16
	176.6784	576.247202304	Cetus	8.99
	100000.0	326156.0	Cassiopeia	7.68
	109.529	357.23540524	Sculptor	9.09
